FUB,2
Initiative Erdgasspeicher,2
Goethe-Institut Côte,2
ITH Christoph Murnau,2
Draxinger GmbH,2
Staff Judge Advocate,1
Carolinum Ansbach,2
Air Mobility Initiative,24
Bayerische Staatsministerium der Finanzen und für Heimat,111
Staatsministeriums für Digitales,50
Whatsapp,4
Jusra Al-Kaisi,2
Nationalen Klimaschutzinitiative,8
byte.bayern,2
"Arbeit, Gesundheit, Soziales, Familie und Integration",2
Bayerischen Seenschifffahrt GmbH,2
Staatliche Realschule Bayreuth II,8
FOS Landsberg,16
Allianz für Spitzenmedizin,3
Zentralrats der Juden in,4
IWKS,7
Verband für landwirtschaftliche Fachbildung,3
DEVK Allgemeine Versicherung,2
Planen,1
ENVI,30
Pegnitz,6
Private Tilly-Realschule Ingolstadt,8
pixabay.com,2
Amtes für Ländliche Entwicklung Oberpfalz,5
kibbs.de,71
Marieluise-Fleißer-Realschule München,2
Gymnasium Höchstadt a. d. Aisch,2
Bralo-Zeitler & Schönicke,2
Amazon,11
Wespen,4
ITVA,2
Deutsche Zentrum für Diabetesforschung,4
foerderberufsschule-ansbach.de,1
Bayerische Gedenkstätten,4
Landesamt für Asyl und Rückführungen,2
Zentrum zur Bekämpfung von Kinderpornografie und sexuellem Missbrauch von Kindern im Internet,10
Bundeskriminalamts,5
Siebold,2
LlbG,4
Nationalen Rates,4
RNO,1
Landesamt für Umwelt und Energie-Atlas Bayern,2
HSWT,27
Deutscher Verband der Spielwarenindustrie e.V,1
Deutschen Tierschutzjugend,2
PGF,1
Fahrenden Volkes,2
Sport and Integration,2
Tama Kunst Universität,2
HoriZONTec,4
Bayerischen Landesamtes für Steuern,1
Bayerischer Handwerkstag e.V,10
TheaterstattSchule@home,2
Bad Feilbacher Chorwoche,2
Körber Stiftung,1
KRRM,1
Hamburg Port Authority,1
Siemens Healthcare GmbH,2
Literaturarchiv Sulzbach-Rosenberg,4
CPA Media Co. Ltd,4
BayernLB,4
BaySozKiPädG,18
Youth Science Club,2
Technischen Universität München-Weihenstephan,4
sta-wue.bayern.deÖffnungs,3
AKCS,1
Elektro Emmer GmbH,2
zfl.fau.de,4
MGH,2
MiND-Team,6
GOTS,4
BayGIG,2
BVKI,1
PFA,1
BayZBE,8
Zapf GmbH & Co,2
Regionalentwicklung Oberland,8
Kleine Theater,2
Kultur,1
Montessori Kinderhaus Mühlenkinder,1
KmF,2
BDVL,1
Bayerischen Zentrums für Innovative Lehre,2
Deutschen Reichstages,2
IBB Netzwerk GmbH,1
Paritätische Wohlfahrtsverband,2
lsbtiq-geschlechtliche-vielfalt,2
Bayerischen Turnverband e. V.,2
PKG,3
herzwerker.bayern.de,2
BNE-Team Niederbayern,2
Universal Design Forum e.V.,2
Helmholtz-Zentrum,14
MPZPM,16
Polizeipräsidiums Niederbayern,2
Dachauer Forum e. V.,2
Umweltkonferenz der Regionen Europas,2
moodle,2
FFF,8
Mein Unternehmenskonto,2
DFDB,8
Legal Tech Verbands Deutschland,16
Paul Lindner GmbH,2
Sonderpädagogisches Förderzentrum,4
Bundesministeriums für Umwelt,2
Bayerische Härtefallfonds,2
Kreissparkasse München Starnberg Ebersberg,2
Z-MNU,2
VGL Bayern,5
Autobahndirektion Südbayern,4
mbobw.de,8
RoKo,2
wwa-m.bayern.de,2
Erzbischöfliche Ursulinen-Realschule Landshut,2
interreg-bayaut,12
Fachschule für Milchwirtschaftliches Laborwesen,2
Google LLC.,10
Bayerische Landeskoordinierungsstelle Musik,7
Ministerium für Bildung und Wissenschaft,2
Staatsinstitut für Frühpädagogik,31
SMARD,2
Europäischen Wirtschaftsraums,4
Regionalbeauftragte für Demokratie und Toleranz,2
Direktorinnen- und Direktorenvereinigung bayerischer Gymnasien,2
LEW 3malE,1
Bayerischen Obersten Rechnungshofes,6
Tassilo-Gymnasium Simbach a. Inn,2
Eigenheimerverband Bayern e.V,2
Maria Schutz,1
VAdöR,4
Unternehmen Naga,2
Bundesamt für Auswärtige Angelegenheiten,11
Zentralstelle zur Bekämpfung von Betrug und Korruption im Gesundheitswesen,10
Europäischen Netzwerk gentechnikfreier Regionen,2
Bayerisches Landesjugendamt,22
Wir retten Lebensmittel!,16
Staatliche Schulberatungsstelle für,16
"Bayerischen Staatsministerium für Unterricht, Kultus",2
Bayerischen Skiverbands,6
AG Energiebilanzen e. V.,2
BASIS,8
F-ORT,2
Diskriminierungsfreie Gesellschaft gGmbH i.G,2
"Staat, Gemeinden und Gemeindeverbänden",2
Deutschen Börse,4
Theresien-Gymnasium Ansbach,2
FOS Neusäß,16
SID,2
sb-ofr.de,54
"Internationalen Kongress für Holzbau, Technik und Wirtschaft",1
Stein,2
institut für konstruktive kunst und konkrete poesie,1
Rewe,1
"Bundesministerium für Klimaschutz, Umwelt, Energie, Mobilität, Innovation und Technologie",2
Einhell Germany AG,1
sqior medical GmbH,1
SJDK,1
Neumarkter Loipenfreunde,4
Scharrer-Mittelschule,2
Internationale Stiftung,2
HGK,46
Deutschen Zentrums Immuntherapie,5
DB Rad+,12
diakonie-muc-obb.de,2
ENGAGEMENT GLOBAL,6
Bayerische Landesverein für Heimatpflege e. V.,2
Bayerische Staatsbrauerei Weihenstephan,2
Schwäbisches Jugendsinfonieorchester,2
Eisenbahn-Bundesamt,2
Bayerische Landesamt für Statistik,50
Lebenshilfe für Menschen mit Behinderung Bremen,4
KKT e.V,2
Kunsthochschule Bayern,4
ISEKs,2
Borchert-Kommission,13
Museum,6
Artists for Future,2
"Staatsministerium des Innern, für Sport und für Integration",2
Bayerischer Musikfonds,4
Staatsministeriums für Digitales.,40
Liquid Legal InstituteMeine,16
Mädchenrealschule St. Ursula Donauwörth,8
Bayerischer Musikrat gemeinnützige Projekt GmbH,2
FSO,3
Eisen Knorr,2
Land schafft Verbindung,1
Deutsche UNESCO-Kommission e.V.,2
Bundesvereinigung Kulturelle Kinder- und Jugendbildung e,6
BRSO,2
HGMU,4
Haus der kleinen Forscher,6
Bayerische Landesbeauftragte für den Datenschutz,15
Technischen Hilfswerks,2
lra-ffb.de,2
Bayerischen Landesstelle für den Schulsport,2
Landesamts für Denkmalpflege,8
BYLADEMMXXXIm,3
Dein Irgendwo,2
Ludwigs-Maximilian-Universität München,1
RVV,12
Europäischen Landwirtschaftsfonds für die Entwicklung des ländlichen Raums,4
Bayerisches Staatsministerium der JustizGeschäftsstelle,2
SSV Höchstädt,1
Heinz Soyer Bolzenschweißtechnik GmbH,1
gemeinsam.Brücken.bauen,3
Young Professional Programmes,2
- und Umweltzentrum Allgäu,2
Deutschen Jugendherbergswerks Landesverband Bayern e. V.,2
sta-co.bayern.deHinweis,1
Friedrich-Ebert-Stiftung,2
Weltnaturschutzorganisation,2
"Agentur für Lebensmittel, Umwelt und Arbeitsschutz",2
Museumspädagogische Zentrum,11
Office of the Free State of Bavaria in the,2
Regierung von Oberfranken,8
sta-m1.bayern.de,2
Deutschen Akademie für Kinder und Jugendliteratur,1
ervvoe,4
KAG,1
Filmwirtschaft,2
NF,1
Otto-Friedrich-Universität,5
KfW Bankengruppe,16
Ministerialbeauftragten,2
Heizungs- und Klimatechnik Bayern,3
Bayerisches Staatsministerium für Wirtschaft Landesentwicklung und Energie,2
FedEX,2
Rafaels,2
für bayerische Landesgeschichte,4
Filmhaus,2
BayLfV,4
hwk-schwaben.de,2
ReadSpeaker,4
Bayerische Staatsbibliothek,26
Fraunhofer-Institut für Integrierte Systeme und Bau elemente technologie,2
cg-bamberg.de,2
TUM School of Social Sciences and Technology,3
DiMOS,8
linkedin,54663
presse,1
GEDA-Dechentreiter GmbH & Co. KG,1
FC Nürnbergs,4
Arbeitsgemeinschaft der bayerischen Hand werks,93
Staatsministeriums für Umwelt und Verbraucherschutz,28
Newsletter Soziale Landwirtschaft,4
Energieagentur Oberfranken e.V,4
Bavarian Hydrogen Center,2
sta-deggendorf,2
EheRG,6
Bildender Künstlerinnen und Künstler,2
caritas-bamberg-forchheim.de,4
Deutscher Gebärdensprache,2
FOS Freilassing,8
Unabhängigen Beauftragten für Fragen des sexuellen Missbrauchs,4
Lichtspiele München,2
ag-la.bayern.deHinweis,1
ABM,1
GRB-Sammelstelle Bayern für radioaktive Stoffe GmbH,2
Deutschen Akademie der Technikwissenschaften,2
Deutschen Akademie für Kinder- und Jugendliteratur e,1
schuelerzeitung.de,2
ReadSpeaker GmbH,46
Bayerischen Landesverein für Heimatpflege e,2
Virtuellem Institut,2
Akademie der Sozialverwaltung,8
Richter R&W Steuerungstechnik GmbH,4
LEADER,121
Bergwacht Bayern,6
Stadtdienste Schwabach GmbH,2
Franz-Miltenberger-Gymnasium,2
Bayerische Industrie- und Handelskammertag e.V,3
Landfrauen-Forum,3
Friedrich-List-Gym,2
TextilKennzG,2
Bayerischer Trachtenverband e.V.,4
ag-bad-neustadt,2
SMK-Bayern,2
Open Grid Europe,2
AOK Passau,2
Digitale Einkaufsstadt Bayern,2
KWF,2
Bayerischen Beamtenbundes,6
StRin,12
BayKlimaG,2
IB,2
Staatliche Realschule Waldkraiburg,8
Ostbayerische Technische Hochschule,1
Stiftung Kinderfonds,4
Bundesstiftung Aufarbeitung,2
Karolina-Rüedi-Stiftung,6
Familienbetriebe,2
UnternehmerTUM,62
TXP,1
KNB,20
Allianz Generalvertretung Florian Koss,2
Bayerische Sportschützenbund,2
Jugendaustausch Bayern,1
Regiona GmbH,2
RDS,4
Agrarstruktur,8
Bayerischen Landesamt für Pflege,6
IAB Nürnberg,6
Fraunhofer-Institut,4
lichtung verlag,6
BAYERN TOURISMUS Marketing GmbH,2
Hochschule für Gestaltung Ulm,1
Arbeitsgemeinschaft Deutscher Verkehrsflughäfen,2
AVD,8
NKB,1
mehrWERT,2
Grünen Sterne,2
BBodSchG,2
Deutschem Zentrum für Luft- und Raumfahrt,1
Bundesamt für den Militärischen Abschirmdienst,2
Englischer Garten München,2
Watzmann Therme,2
Kaindl GbR,4
Geopark Ries kulinarisch,1
MTU Aero Engines,6
Verband alleinerziehender Mütter und Väter,2
"Fakultät für Mathematik, Physik und Informatik",2
Isarpost,2
DEHOGA Bayern,21
Israelitischen Kultusgemeinde,2
ale-nb.bayern.de,4
ProPK,2
EOTA,4
ESVB,1
Energieagentur Regensburg,2
ag-er.bayern.deHinweis,1
Bayerische Heilbäder-Verband,1
E-Justice-Rat,16
Bayerischen Gewerbeaufsicht,4
Meta Platforms Ireland Ltd,12
Ämter für Ernährung,22
FA,2
GDCO,2
Prostock-Studio,4
"Bayerische Staatsministerium für Ernährung, Landwirtschaft, Forsten und Tourismus",14
Karl-von-Closen-Gymnasium Eggenfelden,4
Bayerischen Handwerkstags e.V,1
WS,4
und Referentennetzwerk Digitale Bildung,3
Europäischen Landwirtschaftsfonds für die Entwicklung des Ländlichen Raums,2
Klasse2000,6
Bayernweite-Onkologische-Radiologie-Netzwerk,2
"Schule, Jugend, Sport, Kultur und Tourismus",2
tauav,1
Croner Präzisionsformbau GmbH,2
Zentralen Vorsorgeregister,48
ARCA-Consult GmbH,2
Fach- und Koordinationsstelle für Alphabetisierung und Grundbildung,4
Mindelheim Dorferneuerung Niederrieden,2
Mackevision,4
GWB,174
International Commission on Non-Ionising Radiation Protection,2
Bayerische Justizvollzugsschule Straubing.Klicken,2
"Amt für Ernährung, Landwirtschaft und Forsten Ansbach",2
Bundesanstalt für Finanzdienstleistungsaufsicht,2
"für Wohnen, Bau und Verkehr",8
Rohrwerks Maxhütte,2
gensta-bamberg,2
Institut DigiHealth,4
VPKA,2
ebw,4
Helmholtz Zentrums,7
Stiftung Obdachlosenlosenhilfe Bayern,2
lg-deg.bayern.de,1
Bundesministeirums für Wirtschaft und Klimaschutz,1
Transport Protocol Expert Groups,2
Ruricher Hilfswerk-OST e. V.,2
/,2
Digital Verein(t,2
bidt Graduate Center,1
"Bayerischen Staatsministeriums für Bildung und Kultus, Wissenschaft und Kunst",14
Grünes Band,5
Berufliche Oberschule Friedberg,1
Bayerische Bildungsleitlinien,2
KdFB,2
Nürnberg School of Health,4
App Store,2
Schlund,1
ASAP Gruppe,1
Hoffmann-Gymnasium Bamberg,2
justiz.de,6
"über die Prüfingenieure, Prüfämter und Prüfsachverständigen im Bauwesen",2
Environmental Health Sciences,2
UAG Gesundheit und Tourismus,2
Aschaffenburg aktiv!,2
Erasmus-Grasser-Gymnasium,5
Landesverband Tafel Bayern,2
IQR,1
datenschutz-bayern.de,26
YouthBridge,10
Duschl Ingenieure GmbH & Co.KG,2
Kommunalen Allianz Altmühltal,2
"Ministry of the Interior, for Sports and Integration",2
fortiss,2
Ulrichschule Sonderpädagogisches Förderzentrum I,1
Hans-Carossa-Gymnasium Landshut,4
Deutschen Skiverband,2
PricewaterhouseCoopers GmbH Wirtschaftsprüfungsgesellschaft,2
Beirat für Brand- und Katastrophenschutz,2
und Energieministerium,1
und Elektroarbeitgeberverbände,1
BACtwin,2
Staatsinstitut für die Ausbildung von Fachlehrkräften,2
Bayerischen Staatsministerium der Justiz und für Verbraucherschutz,1
MB,58
olg-m.bayern.deTelefon,1
CHREN,3
Mobile Zukunft München,2
Kurfilmtheater Oberstdorf,2
JVA Bayreuth,1
Arbeitsgemeinschaft Schwäbisches Donaumoos e.V,1
Bayerischen Staatsministerium für Umwelt und Gesundheit,8
free-muenchen.de,4
JF CLUB,2
Deutschen Institut für Normung DIN e. V.,2
Bayerischen Blinden- und Sehbehindertenbundes,2
YŨDS,1
für Sport und Integration.Bis,4
Bayerischen Landesamt für Gesundheit und Lebensmittelsicherheit,21
eKFV,4
WGC,1
Runden Tisch Bürgerschaftliches Engagement,6
lg-la.bayern.deE-Mail,1
der bayerischen Handwerkskammern,2
Landesforums Katholische Seniorenarbeit Bayern,2
Sigmund-Schuckert-Gymnasium Nürnberg,2
Zukunftsinitiative Sozialgenossenschaften,4
Verband der Bayerischen Metall- und Elektro-Industrie e. V.,8
Amts für Ländliche Entwicklung Oberbayern,8
Bayernhafen Gruppe,2
Blauer Gockel – Bauernhof- und Landurlaub e. V.,1
LFV Bayern,2
swaltoetting.brk.de,2
Technologie- und Wissenstransfer,2
LKV,12
BBK LV,12
AELF Kitzingen-Würzburg,6
Europäischen Bürgergremiums,2
AzubiTopHotels-Akademie,2
hwk-muenchen.de,2
bbw) e,2
StMWK,183
Ärzteverband Öffentlicher Gesundheitsdienst Bayern e.V,2
Bürgerallianz Bayern,2
CMBlu Energy,1
Bayerische ArchitektenkammerNachfolgebörse,5
bbw.de,4
NFF,1
Arbeitsgemeinschaft für Schwerbehindertenvertretungen der obersten Landesbehörden,2
Europäische Janusz Korczak Akademie,12
Deutsche Hand werks institut e.V,4
Bayerische Statistische Landesamt,1
EUVOB,20
Josef Urzinger Textilmanagement GmbH,2
Mobilen Beratung gegen Rechtsextremismus,8
Industrie- und Handelskammer Bayern,2
Landesausschuss für Berufsbildung,2
Verein,2
aHEU,2
Kompetenzzentrum,10
Justizvollzugsanstalt Landshut,104
Landesgericht,2
Hochschule Ansbach,3
Integration durch Qualifikation,2
Landgenuss Bayerwald vom Pöschlhof,4
Kompetenzzentrum für Nachwachsende Rohstoffe,6
GSF,2
Bayerischer Blinden- und Sehbehindertenbund e.V,2
Justizvollzugsanstalt Eichstätt,104
für Grenzflächen- und Bioverfahrenstechnik,1
ESN Sicherheit und Zertifizierung GmbH,2
J,2
Verband der Bayerischen Textil- und Bekleidungsindustrie,1
Arbeitskreis für Provenienzforschung,2
Premium Aerotec,1
Bundesamts für Naturschutz,2
Grünen Bandes,1
aeeb.de,4
bavAIRia,2
DLRG Bayern,4
Sonnenstr,2
FK,1
VDI,17
Leopoldina,1
PrimaVera,6
passau.ihk.de,2
BMU,12
Johannesbad Hotels Bad Füssing GmbH,2
ukraine-hotline-bayern.de,5
Bayerische Theaterakademie,12
sta-mm.bayern.deDie,2
Deutschen Akademischen Austauschdienstes e,1
Ludwigs-Maximilians-Universität München,9
dalberg-gymnasium.de,2
Center für Robotik,1
Geschäftsstelle Nationaler Impfplan,2
Verallia Deutschland AG,8
Loewe,1
StD Jürgen Endres,2
Umweltministeriums,2
LTE,2
Konferenz der Justizministerinnen und Justizminister,4
Klima-Report,4
cbj,1
Wilhelm-Löhe-Hochschule,4
Bayerischen Soldatenbundes,4
Koch Media,6
Ostbayerischen Technischen Hochschule Amberg-Weiden,14
M1,45
Buchfink,5
Bündnis,2
Dachauer Stadtwerke,2
VDV Landesgruppe Bayern,2
Arcebispo,2
Büro Landestheater NRW,4
"Amt für Ernährung, Landwirtschaft und Forsten Nördlingen-Wertingen",2
Kurmittelhaus Bad Abbach,2
Demokratie,2
Ministeriums für Schule und Bildung,2
Schnupp GmbH,18
HWO,4
Mobilen Sonderpädagogischen Diensten,24
Gemeinsame Melde- und Lagezentrum,2
JWC,1
lsh-wiesentheid.de,4
Karl-Theodor-von-Dalberg-Gymnasium Aschaffenburg,4
ASP,6
Landesbeauftragten,4
St 1,2
Seniorenstift Bürgerheim Kumpfmühl,2
Arbeitsmedizinisches Institut für Schulen,4
Fakultät für Klinische Psychologie und Psychotherapie,2
KG,33
BND,2
Agentur für Lebensmittelprodukte,2
VSO-F,4
Fraunhofer-Institut für Gießerei-,2
Agentur,6
Byodo Naturkost GmbH,2
sta-wue.bayern.de,1
Verein Frauen für Frauen e,2
baf.bund.de,2
VN,4
GPM,1
ag-lan.bayern.deHinweis,2
Arbeitsgemeinschaft der Pflegekassenverbände in,2
inJS,1
ag-eggenfelden,4
"Landesamts für Digitalisierung, Breitband und Vermessung.Ab",2
University Cancer Center Regensburg,4
Staatliches Prüfungsamt für Übersetzerinnen,2
Bezirkstags Niederbayern,2
diakonie-bayreuth.de,1
DHI,16
GSD,1
Google Play Store,6
Landwirtschaft verbindet Bayern e.V,2
Deutschen Verein des Gas- und Wasserfaches,1
gGmbH Bamberg,4
Herder-Gymnasium,2
NAWAREUM,1
Vatikanischen Konzils,4
senatoren der Länder,4
Verband Bayerischer Sing- und Musikschulen,12
Institut für Medienpädagogik in Forschung und Praxis,20
Welterbe und Sport,4
GEMA,30
Deutsche Forschungsgemeinschaft,9
NCT,3
DSA,46
FB-Allg-22,2
Günther Naumann,2
Bundesministerium für Wirtschaft und Klimaschutz,105
bke,5
Bayerischen Unternehmensverbands Metall und Elektro e.V,2
BayLBG,16
augsburg.de,70
Länder-Arbeitsgemeinschaft Bodenschutz,2
Salz + Pfeffer,2
EVS,4
Netzwerk für Prävention und Deradikalisierung,10
NsZo,1
Generalstaatsanwaltschaft München,7
HGV Müller,1
Universitätsmedizin Bayern e.V,1
Staatliche Realschule Neunburg vorm Wald,1
Schools for the sick,2
Familien- und Altenhilfe e. V.,2
Pelzner,5
Automobilforum,2
Staatsministerium für Wirtschaft,36
Gute-Tat,1
Bayerischen Hausärzteverbandes,2
ANTENNE BAYERN GmbH & Co. KG,2
US,3
Bayerischer Landesbeauftragter für den Datenschutz,2
reg-nb.bayern,2
Integrität des Sports,2
Bayerisches Oberstes Landesgericht,2
Gymnasium Pegnitz,6
DK-BS-A,1
Comprehensive Cancer Center Ostbayern,4
ho-zenvg,1
MR Plan Group,1
Bayerischen Verwaltungsgerichtshof,2
Die Heimat,2
"Familie, Frauen und Gesundheit",2
G,1
"Ausschuss für Verfassung, Recht, Parlamentsfragen und Integration",2
Law4school,2
Familienbunds,2
BLZT,4
Volkstheater Wien,8
Zentralstelle Cybercrime,3
START-UP TEENS,3
Heidingsfelder Selbstständige,1
Bayerischer Rundfunk,10
iwkoeln.de,4
Berufsschule Traunstein,4
GSR2,1
sta-m1.bayern.deDie,2
ZAB) Oberbayern,2
LEONINE Studios,4
Lise-Meitner-Gymnasiums Unterhaching.Im,2
Ingolstädter Museums für Konkrete Kunst,1
DSU,1
peb,2
Bayerischen Sängerbund,4
Kaufmännische Krankenkasse,2
Digital,4
Beratungsbüros Niederbayern,4
Profilschule für Informatik und Zukunftstechnologien,4
GHM Gesellschaft für Handwerksmessen mbH,20
Cyan IT GmbH,2
Bayerischen Landesstiftung,16
gvbl,2
Landesverband Bayern e. V.,2
Innere Verwaltung,2
Bayerischen Staatsministerium für Umwelt,2
EMFF,4
Hochschule für Katholische Kirchenmusik und Musikpädagogik Regensburg,4
ag-li.bayern.deHinweis,1
Staatsinstituts für Schulqualität und Bildungsforschung München,13
Staatliche Realschule Alzenau,8
Forschung und Kultur,1
Englischer,2
BMW Group,9
ag-ed.bayern.de,4
FüAk,19
Pfunzkerle,2
Staatliche Realschule Bad Kötzting,8
"Verkehr, Telekommunikation und Energie",2
Alpgenossenschaft Seealpe,1
o2 Telefónica,1
Meine.Heimat.Arbeit&Familie,2
BOS Bad Tölz,8
Landesagentur für neue Mobilitätslösungen und Automotive,12
IAO,2
Statsminsteriums der Justiz,1
QKI,1
Zentralstelle für das Auslandsschulwesen,24
"Bayerisches Staatsministerium für Ernährung, Landwirtschaft, Forsten und Tourismus",16
Englischen Garten München,2
RLFB,32
PSPH,2
Nordbayerischer Kurier,1
Schlösser-,2
Licht – und Wachsmanufaktur Herzogsägmühle,2
"Kontakt-, Informations- und Beratungsstelle für männliche Opfer sexueller Gewalt",4
Alfred Huber Immobilien,2
Nürnberger Gebärdenchor,2
EDL,1
Bader,2
Staatliche,6
Jugend und Familie,4
Verband Forschender Arzneimittelhersteller,1
GF BaySG,2
lshk.de,4
Verband Druck und Medien Bayern e.V.,2
Leader,2
Karin-Schöpf-Stiftung Thomas Siebenaller,2
Malteser Hilfsdienstes e.V,6
Europäischen Parlament,40
B5 Modeschule,1
eSessions,3
Bayern Driver des Bayerischen Rundfunks,2
Wirtschaftsregion Hochfranken,2
KU Eichstätt,22
Kon-LE,1
MEDIA in,2
Grubmüller GbR,4
Tulipan,1
Rüedi-Stiftung,2
GBO,7
NFW,2
EU,1423
diakonie-allgaeu.de,4
Handwerkskammer München,4
Blockchain Bayern e,2
blm.de,6
badw.de,2
Otter Energy Trading,1
Gegenwind,6
Burghauser Touristik GmbH,2
AVF,3
stmwi.bayern.de,88
dnstdm.de,4
SINUS-Institut,2
Bayerischen und Münchener Brauereiverbänden,2
immerVR GmbH,1
Freiherr-von-Ickstatt-Schule,1
Niedrigwasser-Informationsdienst,2
Verband Deutscher Konzertchöre -,4
gensta-m.bayern.deDie,2
Bayerische Bergbauernprogramm,2
Netzwerk Bayerischer Städte e.V,2
Festspiele Europäische Wochen e,1
stmi,69
ibi research,10
Arbeitsgemeinschaft Obere Vils-Ehenbach,2
Ernährungsradar,2
Ariadne Maps GmbH,1
6SG,1
FOS Bamberg,8
EIB,17
und Gesellschaftswissenschaften,2
ag-frg.bayern.de,4
TIZIO,17
WZW,4
AktiVital Hotel,2
Evangelische Kirche Bayern,2
"Hessischen Landesamtes für Naturschutz, Umwelt und Geologie",2
Bayerischen Landesanstalt für Wald- und Forstwirtschaft,2
Friedrich-Loeffler-Institut,2
Diakonische Werk,2
The Giftbox Exchange,2
pnwm.org,1
Nationale Meldestelle,2
Haus und Grund Bayern,2
Procter und Gamble,2
Rainer-Maria-Rilke-Gymnasium Icking,2
BIG-EYE,2
lpa.bayern.de,18
ag-laufen,2
MdEP,6
Museumsportal Bayern,4
Bayerischen Zentrums für Kultur- und Kreativwirtschaft,3
GZDN,9
Förderzentrum Gersthofen,1
Wirtschaftsweise,2
Landesnetzwerks Bürgerschaftliches Engagement,4
Landesüberwachungssystem Bayern,2
LRA Dachau,2
Lkr.,1
Universität Leipzig,2
Verbandes der Lehrer an beruflichen Schulen,2
Staatsministeriums für Gesundheit,1
Staatliches Textil- und Industriemuseum Augsburg,2
stmb.bayern.de,178
bellevuedimonaco.de,2
PIA-Förderverein im Allgäu,2
AOK,19
BaySTW,2
Deutsche Lebensrettungsgesellschaft,8
hdbg.de,2
Initiative Werterhalt und Weitergabe e. V.,10
Rentenbank,8
Deutsch-französische Jugendwerk,2
AHK,1
Bayerischen Landesamt für Denkmalpflege,54
Fachverbands Schreinerhandwerk Bayern,6
ag-paf.bayern.deHinweis,1
Bayerische Versorgungskammer,2
Humanistischen Gymnasium,8
CoWoman,1
Landesamt für Sicherheit in der Informationstechnik,125
Bayerischen Energieagenturen e.V,6
Stiftung bayerische Gedenkstätten,2
Umweltbundesamt GmbH,2
Staatsministeriumsder Justiz,2
Deutsche Vereinigung für Jugendgerichte und Jugendgerichtshilfe,1
tim,4
FortbildungsAkademie im Netz,4
der Würzburger Sportvereine,2
Instituts der Bayerischen Geschichte,6
Cluster-Initiative Forst und Holz in Bayern,2
sta-ba.bayern.deDie,2
TUM School of Education,2
foBS,1
Forum für jüdische Geschichte und Kultur,2
BioWärme Bayern,17
GründerHub Bayern,16
Staatliche Realschule Amberg,8
Weltgesundheitsorganisation,12
GE,1
BayWoBindG,2
Vodafone,6
Tatörtlichkeit Schule,18
Allgäu GmbH,8
Stamm und Partner GdbR,1
Hans-Glas-Schule,2
UPM Plattling,14
VAK,3
AMPERIAL Window Technologies GmbH,1
Enari,1
Förderkreis Dorfen,1
ICT,2
Haveibeenpwned,4
Autobahn GmbH des Bundes,6
Forchheim für Gartenbau und Landespflege,2
Bayerl & Partner Film,2
LBE,8
BayÖPNVG,6
Neuburger Marionettentheater,2
QCI,1
ZVR,80
Landbaubewegungen,2
Jugendsozialarbeit,12
Bayerischen Biotopverbundes,1
Landwirtschaft und Forsten Amberg-Neumarkt,2
stmj.bayern.deHinweis,2
Asian Development Bank,2
IISB,10
"Amt für Ernährung, Landwirtschaft und Forsten Ingolstadt-Pfaffenhofen",2
Helene-Habermann-Gymnasium,8
BayernLab-Online,2
Bayerisches Staats-Ministerium des Innern,4
"Bayerischen Staatsministerium für Wirtschaft und Medien, Energie und Technologie",2
StK,4
IPN,2
Würzburg,15
Salesforce,2
ag-ba.bayern.deHinweis,3
Präventionsstelle Bayreuth,2
Augustinus-Gymnasium Weiden,6
Eichamt Bamberg,2
Landesbeirat Holz Bayern e,2
evangelische Aktionsgemeinschaft für Familienfragen,2
IFA Erlangen,6
WMO,2
"Deutsche Gesellschaft für Familienplanung, Sexualpädagogik und Sexualberatung",2
mfa.gov.ua,6
EU-KOM,5
WWK Versicherungen,2
DZI,16
Mathematik,2
Kepler,2
doi.org,4
AllMBl,38
gvinfo.de,1
Staatsbrauerei Weihenstephan,1
WGBP,1
für Finanzdienstleistungsaufsicht,2
Europarat,2
Wetzsteinmacher-Gemeinden,2
Edition Moderne,4
Hof,112
Institut für Fenstertechnik,2
Bayerische Landeszahnärztekammer,4
Landesverbands der Israelitischen Kultusgemeinden,20
Landesjustizkasse Bamberg.Zur,1
IG OMa,2
Bayerische Ehrenamtskarte,2
Ministerium der Kultur und der Kommunikation,4
Staatlichen Fachschule für Gartenbau,1
Centrums für Hochschulentwicklung,2
Rent a Bauhof,2
Deutschen Post,4
jadwiGa,24
Gerichtsbarkeit für Gerichte und Notare,16
Nationalen Agenturen,6
sta-ba.bayern.deHinweis,1
Technische Hochschule Rosenheim,12
Verband Freie Darstellende Künste Bayern,4
Wirtschaftswissenschaftliche Gymnasium,1
Bayerische Ethikkommission für Präimplantationsdiagnostik,2
Amalienschule,2
Sportschützenverein SSV Herrnneuses e. V.,2
Eltern-Schule,2
Bayerischen Großhandelsverbands,1
Argus,1
Wirsberg-Gymnasiums,2
Berufsgenossenschaft für Gesundheitsdienst und Wohlfahrtspflege,8
e.V,6
SCHILF,15
ZIV,2
und Überwachungsstelle,4
Berliner Ampel,2
StD Dr. Wolfgang Schraml,2
System,2
Feinwerkmechaniker-Innung München-Oberbayern,2
Modul5 - Raumforschung & Raumkommunikation OG,2
GVG,1
BayHO,90
In via,2
Landgraf-Leuchtenberg-Gymnasium Grafenau,2
RISBY online,4
Carl-von-Weinberg-Schule,2
Bundesstiftung zur Aufarbeitung der,9
Anpacken mit Herz,4
QN,1
GPN,2
Bayerischen Technikerschule für Waldwirtschaft,2
